,Otu001,Otu002,Otu003,Otu004,Otu005,Otu006,Otu007,Otu008,Otu009,Otu010,Otu011,Otu012,Otu013,Otu014,Otu015,Otu016,Otu017,Otu018,Otu019,Otu020,Otu021,Otu022,Otu023,Otu024,Otu025,Otu026,Otu027,Otu028,Otu029,Otu030,Otu031,Otu032,Otu033,Otu034,Otu035,Otu036,Otu037,Otu038,Otu039,Otu040,Otu041,Otu042,Otu043,Otu044,Otu045,Otu046,Otu047,Otu048,Otu049,Otu050,Otu051,Otu052,Otu053,Otu054,Otu055,Otu056,Otu057,Otu058,Otu059,Otu060,Otu061,Otu062,Otu063,Otu064,Otu065,Otu066,Otu067,Otu068,Otu069,Otu070,Otu071,Otu072,Otu073,Otu074,Otu075,Otu076,Otu077,Otu078,Otu079,Otu080,Otu081,Otu082,Otu083,Otu084,Otu085,Otu086,Otu087,Otu088,Otu089,Otu090,Otu091,Otu092,Otu093,Otu094,Otu095,Otu096,Otu097,Otu098,Otu099,Otu100,Otu101,Otu102,Otu103,Otu104,Otu105,Otu106,Otu107,Otu108,Otu109,Otu110,Otu111,Otu112,Otu113,Otu114,Otu115,Otu116,Otu117,Otu118,Otu119,Otu120,Otu121,Otu122,Otu123,Otu124,Otu125,Otu126,Otu127,Otu128,Otu129,Otu130,Otu131,Otu132,Otu133,Otu134,Otu135,Otu136,Otu137,Otu138,Otu139,Otu140,Otu141,Otu142,Otu143,Otu144,Otu145,Otu146,Otu147,Otu148,Otu149,Otu150,Otu151,Otu152,Otu153,Otu154,Otu155,Otu156,Otu157,Otu158,Otu159,Otu160,Otu161,Otu162,Otu163,Otu164,Otu165,Otu166,Otu167,Otu168,Otu169,Otu170,Otu171,Otu172,Otu173,Otu174,Otu175,Otu176,Otu177,Otu178,Otu179,Otu180,Otu181,Otu182,Otu183,Otu184,Otu185,Otu186,Otu187,Otu188,Otu189,Otu190,Otu191,Otu192,Otu193,Otu194,Otu195,Otu196,Otu197,Otu198,Otu199,Otu200,Otu201,Otu202,Otu203,Otu204,Otu205,Otu206,Otu207,Otu208,Otu209,Otu210,Otu211,Otu212,Otu213,Otu214,Otu215,Otu216,Otu217,Otu218,Otu219,Otu220,Otu221,Otu222,Otu223,Otu224,Otu225,Otu226,Otu227,Otu228,Otu229,Otu230,Otu231,Otu232,Otu233,Otu234,Otu235,Otu236,Otu237,Otu238,Otu239,Otu240,Otu241,Otu242,Otu243,Otu244,Otu245,Otu246,Otu247,Otu248,Otu249,Otu250,Otu251,Otu252,Otu253,Otu254,Otu255,Otu256,Otu257,Otu258,Otu259,Otu260,Otu261,Otu262,Otu263,Otu264,Otu265,Otu266,Otu267,Otu268,Otu269,Otu270,Otu271,Otu272,Otu273,Otu274,Otu275,Otu276,Otu277,Otu278,Otu279,Otu280,Otu281,Otu282,Otu283,Otu284,Otu285,Otu286,Otu287,Otu288,Otu289,Otu290,Otu291,Otu292,Otu293,Otu294,Otu295,Otu296,Otu297,Otu298,Otu299,Otu300,Otu301,Otu302,Otu303,Otu304,Otu305,Otu306,Otu307,Otu308,Otu309,Otu310,Otu311,Otu312,Otu313,Otu314,Otu315,Otu316,Otu317,Otu318,Otu319,Otu320,Otu321,Otu322,Otu323,Otu324,Otu325,Otu326,Otu327,Otu328,Otu329,Otu330,Otu331,Otu332,Otu333,Otu334,Otu335,Otu336,Otu337,Otu338,Otu339,Otu340,Otu341,Otu342,Otu343,Otu344,Otu345,Otu346,Otu347,Otu348,Otu349,Otu350,Otu351,Otu352,Otu353,Otu354,Otu355,Otu356,Otu357,Otu358,Otu359,Otu360,Otu361,Otu362,Otu363,Otu364,Otu365,Otu366,Otu367,Otu368,Otu369,Otu370,Otu371,Otu372,Otu373,Otu374,Otu375,Otu376,Otu377,Otu378,Otu379,Otu380,Otu381,Otu382,Otu383,Otu384,Otu385,Otu386,Otu387,Otu388,Otu389,Otu390,Otu391,Otu392,Otu393,Otu394,Otu395,Otu396,Otu397,Otu398,Otu399,Otu400,Otu401,Otu402,Otu403,Otu404,Otu405,Otu406,Otu407,Otu408,Otu409,Otu410,Otu411,Otu412,Otu413,Otu414,Otu415,Otu416,Otu417,Otu418,Otu419,Otu420,Otu421,Otu422,Otu423,Otu424,Otu425,Otu426,Otu427,Otu428,Otu429,Otu430,Otu431,Otu432,Otu433,Otu434,Otu435,Otu436,Otu437,Otu438,Otu439,Otu440,Otu441,Otu442,Otu443,Otu444,Otu445,Otu446,Otu447,Otu448,Otu449,Otu450,Otu451,Otu452,Otu453,Otu454,Otu455,Otu456,Otu457,Otu458,Otu459,Otu460,Otu461,Otu462,Otu463,Otu464,Otu465,Otu466,Otu467,Otu468,Otu469,Otu470,Otu471,Otu472,Otu473,Otu474,Otu475,Otu476,Otu477,Otu478,Otu479,Otu480,Otu481,Otu482,Otu483,Otu484,Otu485,Otu486,Otu487,Otu488,Otu489,Otu490,Otu491,Otu492,Otu493,Otu494,Otu495,Otu496,Otu497,Otu498,Otu499,Otu500,Otu501,Otu502,Otu503,Otu504,Otu505,Otu506,Otu507,Otu508,Otu509,Otu510,Otu511,Otu512,Otu513,Otu514,Otu515,Otu516,Otu517,Otu518,Otu519,Otu520,Otu521,Otu522,Otu523,Otu524,Otu525,Otu526,Otu527,Otu528,Otu529,Otu530,Otu531,Otu532,Otu533,Otu534,Otu535,Otu536,Otu537,Otu538,Otu539,Otu540,Otu541,Otu542,Otu543,Otu544,Otu545,Otu546,Otu547,Otu548,Otu549,Otu550,Otu551,Otu552,Otu553,Otu554,Otu555,Otu556,Otu557,Otu558,Otu559,Otu560,Otu561,Otu562,Otu563,Otu564,Otu565,Otu566,Otu567,Otu568,Otu569,Otu570,Otu571,Otu572,Otu573,Otu574,Otu575,Otu576,Otu577,Otu578,Otu579,Otu580,Otu581,Otu582,Otu583,Otu584,Otu585,Otu586,Otu587,Otu588,Otu589,Otu590,Otu591,Otu592,Otu593,Otu594,Otu595,Otu596,Otu597,Otu598,Otu599,Otu600,Otu601,Otu602,Otu603,Otu604,Otu605,Otu606,Otu607,Otu608,Otu609,Otu610,Otu611,Otu612,Otu613,Otu614,Otu615,Otu616,Otu617,Otu618,Otu619,Otu620,Otu621,Otu622,Otu623,Otu624,Otu625,Otu626,Otu627,Otu628,Otu629,Otu630,Otu631,Otu632,Otu633,Otu634,Otu635,Otu636,Otu637,Otu638,Otu639,Otu640,Otu641,Otu642,Otu643,Otu644,Otu645,Otu646,Otu647,Otu648,Otu649,Otu650,Otu651,Otu652,Otu653,Otu654,Otu655,Otu656,Otu657,Otu658,Otu659,Otu660,Otu661,Otu662,Otu663,Otu664,Otu665,Otu666,Otu667,Otu668,Otu669,Otu670,Otu671,Otu672,Otu673,Otu674,Otu675,Otu676,Otu677,Otu678,Otu679,Otu680,Otu681,Otu682,Otu683,Otu684,Otu685,Otu686,Otu687,Otu688,Otu689,Otu690,Otu691,Otu692,Otu693,Otu694,Otu695,Otu696,Otu697,Otu698,Otu699,Otu700,Otu701,Otu702,Otu703,Otu704,Otu705,Otu706,Otu707,Otu708,Otu709,Otu710,Otu711,Otu712,Otu713,Otu714,Otu715,Otu716,Otu717,Otu718,Otu719,Otu720,Otu721,Otu722,Otu723,Otu724,Otu725,Otu726,Otu727,Otu728,Otu729,Otu730,Otu731,Otu732,Otu733
BDM05150001BF,16696,4734,2673,3977,1045,244,742,893,389,369,246,1078,1264,2262,308,907,733,298,258,458,89,364,158,222,381,532,481,417,227,433,371,134,288,218,520,403,164,143,27,150,268,196,105,106,216,54,142,25,60,59,37,69,147,37,94,297,76,24,32,83,242,26,33,102,87,85,139,140,35,181,46,20,93,3,28,38,15,30,16,14,47,21,28,77,74,121,6,20,46,38,9,23,54,21,9,6,6,133,231,14,6,9,28,17,22,28,38,36,20,21,24,211,1,16,3,73,0,3,1,344,1,2,2,48,21,31,4,9,6,5,6,2,13,48,7,7,7,19,2,0,18,28,31,5,9,6,3,7,68,11,8,1,6,4,9,6,42,1,27,12,0,7,36,2,15,11,8,2,5,45,28,2,3,8,14,2,1,25,8,19,37,8,3,0,1,14,11,141,1,9,3,11,0,6,0,1,21,2,0,3,19,7,2,3,22,93,0,3,0,0,0,28,1,2,2,3,3,1,0,1,1,14,9,16,0,5,1,2,7,9,0,0,1,0,13,9,3,0,2,0,0,6,1,2,1,6,2,0,1,0,1,1,0,56,0,1,7,4,0,0,1,0,2,4,1,1,0,0,1,5,1,0,1,0,0,31,0,1,8,1,0,2,3,15,0,0,2,0,0,2,0,0,0,0,0,18,0,1,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,5,1,2,0,0,0,0,5,13,1,6,0,0,1,0,0,1,6,0,0,0,1,3,0,8,0,0,0,0,18,0,0,2,0,1,1,0,0,0,6,0,0,4,0,0,0,2,0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,3,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDM05150002BF,15824,5164,2687,4639,1118,251,817,866,385,368,270,1005,1425,2766,322,889,575,287,236,444,99,279,135,255,298,495,489,344,191,250,416,121,274,171,513,359,142,185,59,170,438,215,111,86,284,43,136,18,79,97,36,69,92,59,57,268,98,57,23,85,210,17,50,33,67,140,103,133,33,179,10,35,137,1,22,34,34,19,2,19,53,19,28,34,107,90,10,18,48,118,14,20,83,21,9,13,5,161,206,16,2,8,17,16,15,44,62,31,28,30,6,196,5,6,4,86,0,2,2,274,6,4,7,17,31,25,8,19,3,7,9,0,13,78,3,4,5,12,3,6,19,34,31,0,11,7,0,3,59,14,39,7,0,5,5,8,49,1,34,23,2,14,12,1,8,20,15,6,6,49,4,2,4,14,18,4,8,29,16,2,33,7,5,0,2,12,2,115,0,16,3,24,0,6,0,10,16,3,1,0,13,2,0,3,0,76,3,1,0,1,1,21,2,0,3,4,6,4,2,2,4,11,7,25,0,2,2,3,10,13,0,1,0,0,13,1,3,0,1,0,0,2,0,10,0,3,0,1,1,4,2,3,0,40,0,2,6,3,0,0,1,0,6,5,1,1,1,1,0,2,2,0,5,0,0,1,1,1,2,1,4,1,0,4,0,2,2,0,0,2,0,0,0,3,1,18,0,1,6,1,0,0,1,0,1,0,0,0,2,3,1,0,0,1,6,0,11,0,4,0,0,2,7,0,0,0,0,0,1,1,1,5,0,2,0,1,2,0,4,0,2,0,2,7,0,0,1,0,2,0,0,0,0,6,0,0,4,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,13,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDM05150003BF,15200,3955,2462,4488,925,191,871,705,302,334,194,1099,1211,2525,278,901,543,297,416,430,87,228,127,226,592,504,454,408,190,278,239,156,295,163,521,360,127,210,39,827,865,143,119,70,208,28,308,14,100,174,5,58,118,49,36,211,150,61,26,54,225,32,61,245,81,68,94,114,24,139,25,44,83,5,26,29,27,70,6,17,53,19,35,62,143,82,9,52,28,59,17,17,150,99,41,8,1,119,329,14,1,4,24,23,21,28,48,57,197,23,7,136,41,3,33,54,0,4,0,263,27,8,14,28,90,65,25,7,16,9,3,4,15,55,13,20,10,16,4,4,31,24,21,1,4,10,8,1,34,21,11,4,0,16,8,8,150,3,51,9,0,31,13,3,57,17,40,31,5,279,11,3,1,19,3,5,11,18,1,6,37,8,2,0,1,11,4,661,19,17,2,16,3,20,8,1,53,8,0,0,23,43,0,0,0,459,49,0,15,0,2,114,2,6,3,2,4,2,1,3,3,8,7,15,0,0,1,69,8,12,0,1,0,0,11,30,24,0,3,1,2,4,0,9,0,2,0,0,1,6,1,2,1,182,0,1,2,10,0,10,5,1,0,2,0,1,0,4,0,10,2,1,4,4,0,26,1,1,9,2,9,3,0,1,0,0,2,0,0,12,0,0,1,0,0,25,0,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,3,1,12,2,3,0,0,1,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,41,0,0,2,0,1,0,0,0,0,9,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,27,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,0,0,1,0,2,0,0,0,0,1,0,0,0,3,0,1,25,1,5,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDM05150004BF,16741,5901,3150,4338,1002,229,774,943,382,354,183,1166,1664,3512,276,977,498,200,263,527,99,200,185,239,313,571,426,298,171,230,346,103,429,193,339,369,151,176,54,128,318,205,119,110,134,43,116,19,85,56,47,50,90,55,32,236,64,85,17,68,261,15,22,9,40,130,22,136,21,131,21,27,74,2,25,27,20,18,8,11,46,18,46,31,151,76,7,5,42,114,15,31,67,33,15,16,8,143,201,25,2,4,5,12,8,40,62,34,8,29,16,182,7,13,9,78,0,2,2,235,2,8,2,8,19,20,13,17,4,1,6,2,23,86,9,7,3,20,4,0,13,32,15,1,19,3,3,1,31,17,7,0,1,0,9,21,19,3,35,29,0,12,15,0,18,38,12,9,3,33,7,2,2,14,24,3,6,16,1,3,67,11,4,1,0,18,0,64,0,20,3,22,1,3,1,4,18,5,0,0,26,4,1,3,1,57,3,2,7,1,5,6,0,1,0,0,1,1,0,0,0,4,8,24,0,3,0,3,2,14,0,3,0,0,13,1,4,1,2,0,0,0,1,10,2,1,0,0,0,4,0,4,0,58,1,0,4,6,0,6,1,0,0,1,3,0,4,1,0,6,2,0,2,0,0,1,1,2,2,1,1,4,6,7,1,0,0,0,0,0,1,0,0,3,0,34,0,4,1,0,0,2,0,0,5,0,0,1,1,0,0,0,1,1,6,3,5,0,0,2,5,3,7,0,2,0,1,2,0,0,0,2,0,0,0,0,7,0,2,1,0,0,0,24,0,0,0,0,2,2,0,0,0,9,0,0,13,0,0,0,0,1,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDM05150005BF,17569,5599,2889,5698,968,250,629,832,378,378,255,1134,1741,3221,325,943,445,245,405,471,130,168,132,269,309,621,422,243,174,180,423,79,320,164,437,410,129,283,39,203,303,225,116,71,152,46,173,17,85,139,41,34,86,73,43,175,50,86,17,65,223,13,24,21,44,234,25,152,20,106,9,23,74,1,17,16,22,28,10,11,77,14,36,33,100,71,19,9,36,98,23,19,93,37,27,9,3,182,162,36,6,7,12,11,2,49,86,33,14,25,22,172,3,8,27,81,0,2,0,250,1,9,12,2,9,42,18,22,5,3,3,2,11,95,8,18,9,14,4,0,8,47,22,0,7,7,2,7,24,18,19,2,0,3,7,28,30,4,41,32,7,20,22,1,21,51,5,4,19,50,4,1,6,24,21,5,6,25,5,2,54,6,2,1,2,19,1,86,0,25,5,33,1,7,2,4,42,4,0,0,26,13,2,13,12,115,3,0,3,0,6,30,2,3,1,1,7,6,1,7,3,16,7,21,1,1,1,8,1,6,0,0,0,0,12,6,3,0,2,0,2,2,0,9,1,0,0,1,1,3,1,3,1,98,0,0,5,5,0,6,1,0,0,1,1,2,0,0,0,6,0,0,3,0,0,0,1,0,4,1,0,3,1,2,1,2,2,2,0,1,0,0,0,0,0,13,0,1,2,0,2,2,0,0,8,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,1,2,14,0,1,0,0,2,4,0,2,11,0,0,0,1,1,1,2,0,0,0,0,44,0,0,1,0,2,0,0,1,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,12,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDM05150006BF,17986,6154,2838,5564,1126,271,540,823,351,416,218,924,1569,2155,261,917,422,182,331,422,162,175,189,253,226,626,398,312,188,133,594,68,321,167,395,389,125,218,35,182,332,240,108,62,128,44,163,9,96,112,42,47,85,66,27,182,97,89,18,91,272,14,17,26,47,259,18,153,16,125,24,26,90,1,20,15,21,32,12,25,99,10,22,42,100,74,21,12,30,109,18,31,70,21,26,16,7,166,166,30,9,5,2,7,1,55,77,18,15,36,9,107,7,9,21,76,0,2,0,214,2,17,8,7,3,35,21,20,4,8,5,1,17,84,12,8,8,14,3,4,21,47,17,0,14,4,1,1,19,12,13,3,1,3,20,15,35,6,30,31,2,27,20,4,25,42,6,9,6,41,5,3,10,19,7,8,7,23,5,3,54,4,0,1,1,20,2,179,10,21,3,26,0,3,5,8,14,2,0,1,25,3,4,11,8,85,4,0,3,1,9,23,0,2,6,6,5,3,2,4,4,29,5,15,1,6,0,4,10,5,1,0,3,0,11,0,2,0,0,0,0,0,0,6,0,3,1,0,2,1,1,7,0,110,1,1,0,19,0,7,3,0,2,4,0,0,1,0,0,8,1,0,3,1,0,23,1,0,4,0,1,0,1,1,0,0,0,0,0,4,0,0,0,0,1,17,0,1,5,0,0,1,3,0,3,0,0,2,0,0,0,3,0,0,2,2,0,0,0,2,1,3,12,0,2,0,0,5,1,0,1,11,0,0,0,2,0,0,0,0,3,0,0,14,0,4,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,4,1,0,1,0,4,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,2,1,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
